date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,volume_mad_score,range_pct,range_mad_score,close_location,crowded_chase_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2018-01-16,3775.343442841234,3749.658201788607,3794.786903106584,3748.627851999784,62722.0,2336578270.0,166610.0,-0.9769434886521264,14,uptrend_crowded_chase,1.6496336150886368,-0.006803418401928641,-0.0133073830616263,0.0,,0.0165518098571126,0.9956739014566096,0.2784992999150489,0.0123102023231828,1.0294201273490056,0.0223217281143649,1.6496336150886368,0,1.0,1.0,1.0,position,1.0,-0.006803418401928641,-0.006803418401928641,0.9577767928360283,0.9577767928360283,1.0047680965428987,1.0047680965428987,-0.0467683078996568,-0.0467683078996568
2018-01-17,3751.528450010511,3743.9429067084766,3763.11097230281,3737.481073012977,52828.0,1958590080.0,167743.0,-1.1553916930365238,14,uptrend_crowded_chase,1.5343606826160594,-0.0020219874120941256,-0.0146762721128556,0.0,,0.0080986157906668,1.5343606826160594,-0.3337712444770669,0.0068456971509657,-0.5288148444740972,0.2521209163729684,1.5343606826160594,0,1.0,1.0,1.0,position,1.0,-0.0020219874120941256,-0.0020219874120941256,0.9557548054239342,0.9557548054239342,1.0047680965428987,1.0047680965428987,-0.0487807000317827,-0.0487807000317827
2018-01-18,3736.474846384448,3763.179022802085,3771.933066825775,3727.451394310712,50242.0,1875778040.0,166476.0,-1.197999824601802,14,uptrend_crowded_chase,1.5566924901714851,0.00714689045571307,-0.0099817274833208,0.1666666666666666,,0.0126155844787501,0.9361755633008856,-0.2501287692020204,0.011820238220275,0.9077005204078656,0.8031988563216568,1.5566924901714851,0,1.0,1.0,1.0,position,1.0,0.00714689045571307,0.00714689045571307,0.9629016958796472,0.9629016958796472,1.0047680965428987,1.0047680965428987,-0.04166772492807147,-0.04166772492807147
2018-01-19,3760.131580211335,3771.182426267581,3787.40670584903,3750.338506915094,56857.0,2123427360.0,168786.0,-1.088092296670499,14,uptrend_crowded_chase,2.534958792724052,0.002938951954342212,-0.0076732845371816,0.2307692307692307,,0.0288566801071219,1.967211356869759,0.3128705608965058,0.0098293306300281,0.3610858492736182,0.5623127087894267,2.534958792724052,0,1.0,1.0,1.0,position,1.0,0.002938951954342212,0.002938951954342212,0.9658406478339895,0.9658406478339895,1.0047680965428987,1.0047680965428987,-0.038742719681135074,-0.038742719681135074
2018-01-22,3782.681810089021,3766.020217555929,3797.252606469147,3739.3455020172846,73929.0,2751982900.0,170347.0,-0.8347323599817551,14,uptrend_crowded_chase,4.655757511071682,-0.004404703691611838,-0.0038904748693684,0.2142857142857142,,0.0315103139422259,2.755505120914941,1.891665830588619,0.0153762064743887,1.4802675211534349,0.4606466821496611,4.655757511071682,0,1.0,1.0,1.0,position,1.0,-0.004404703691611838,-0.004404703691611838,0.9614359441423777,0.9614359441423777,1.0047680965428987,1.0047680965428987,-0.04312652098490566,-0.04312652098490566
2018-01-23,3765.974886767799,3756.9600905796033,3778.627127681391,3751.92845889388,44264.0,1646157880.0,169133.0,-1.3405136820676302,14,uptrend_crowded_chase,1.1859846601656132,-0.0023937483544753096,0.001947347837601,0.1333333333333333,,0.0150296357224615,1.05265132683228,-1.2271246605328636,0.0071064552573919,-0.5612241059446691,0.1884600212006467,1.1859846601656132,0,1.0,1.0,1.0,position,1.0,-0.0023937483544753096,-0.0023937483544753096,0.9590421957879023,0.9590421957879023,1.0047680965428987,1.0047680965428987,-0.04550890987913059,-0.04550890987913059
2018-01-24,3764.331046696972,3783.405337311839,3803.273404419015,3756.484596267466,76434.0,2854655410.0,172259.0,-0.8125715348102537,14,uptrend_crowded_chase,3.964103075808356,0.00506711295532945,0.0105403398467034,0.4375,,0.0265661119478757,2.074466318855437,2.094276397755032,0.0123668504905143,0.8099971161508053,0.5753671039701789,3.964103075808356,0,1.0,1.0,1.0,position,1.0,0.00506711295532945,0.00506711295532945,0.9641093087432318,0.9641093087432318,1.0047680965428987,1.0047680965428987,-0.04046584275472265,-0.04046584275472265
2018-01-25,3776.048427843842,3754.751290055058,3793.2919201144177,3743.3386637521935,69750.0,2592617930.0,173636.0,-0.9120437332977994,14,uptrend_crowded_chase,2.891796502539118,-0.005640059494932159,-0.0022395247996338,0.1176470588235294,,0.0421099991126858,2.099870593183718,0.8321084172305228,0.0133040120379029,0.5164492838332188,0.2284661128017024,2.891796502539118,0,1.0,1.0,1.0,position,1.0,-0.005640059494932159,-0.005640059494932159,0.9584692492482996,0.9584692492482996,1.0047680965428987,1.0047680965428987,-0.046079137518298396,-0.046079137518298396
2018-01-26,3749.9181971395255,3750.435630748788,3766.821999100336,3736.364524334408,54214.0,2002012480.0,174602.0,-1.1695699204193617,14,uptrend_crowded_chase,2.2811336481174154,0.00013798530582800485,-0.0055014033196284,0.1111111111111111,,0.0338774577599672,2.170022537006304,-0.3975676704968154,0.008121049863172,-1.314087258050435,0.4619918927133354,2.2811336481174154,0,1.0,1.0,1.0,position,1.0,0.00013798530582800485,0.00013798530582800485,0.9586072345541276,0.9586072345541276,1.0047680965428987,1.0047680965428987,-0.045941807017556235,-0.045941807017556235
2018-01-29,3756.255808904607,3711.0213327724296,3757.3456034005017,3697.548560001312,92627.0,3398308640.0,180661.0,-0.6680416711401992,14,uptrend_crowded_chase,5.343285294265015,-0.012042437585039931,-0.0146039802248306,0.0,,0.0587848138153699,3.135459673201961,3.039180028749527,0.0161133655770489,1.3764712133765815,0.2253083431094862,5.343285294265015,0,1.0,1.0,1.0,position,1.0,-0.012042437585039931,-0.012042437585039931,0.9465647969690877,0.9465647969690877,1.0047680965428987,1.0047680965428987,-0.057927097580099174,-0.057927097580099174
2018-01-30,3715.139539265508,3719.250097025318,3726.802616313285,3705.34783813133,43986.0,1615575300.0,175212.0,-1.3821252678379228,14,uptrend_crowded_chase,1.3339183260453944,0.0011064342850020386,-0.0100373686824198,0.05,0.05,0.0353112816439882,1.2839183260453944,-1.2572376411099937,0.0057685763587436,-1.5313225870408576,0.6479796144283165,1.3339183260453944,0,1.0,1.0,1.0,position,1.0,0.0011064342850020386,0.0011064342850020386,0.9476712312540897,0.9476712312540897,1.0047680965428987,1.0047680965428987,-0.056825913845455434,-0.056825913845455434
2018-01-31,3719.768302287358,3718.947389725375,3726.792311555495,3686.0488308499353,70579.0,2572392940.0,175403.0,-0.9103535337275276,14,uptrend_crowded_chase,1.3621489030969975,-0.00022068916536495772,-0.0170370187277534,0.05,0.0476190476190476,0.0180870253886844,0.94244013646803,0.7119289657725517,0.0109556485843615,0.0274885674853834,0.8074557771140718,1.3621489030969975,0,1.0,1.0,1.0,position,1.0,-0.00022068916536495772,-0.00022068916536495772,0.9474505420887247,0.9474505420887247,1.0047680965428987,1.0047680965428987,-0.05704555573707626,-0.05704555573707626
2018-02-01,3727.292730519721,3717.5921356977647,3731.689511404357,3706.195928840232,44677.0,1642704320.0,173798.0,-1.3584348774745656,14,uptrend_crowded_chase,0.2766185610245452,-0.002602584643413179,-0.0098965687702708,0.05,0.0454545454545454,0.0009325512859437,0.2266185610245452,-1.3078103085377435,0.0068575523170832,-1.1791353361244687,0.4470225724010067,0.2766185610245452,0,1.0,1.0,1.0,position,1.0,-0.002602584643413179,-0.002602584643413179,0.9448479574453116,0.9448479574453116,1.0047680965428987,1.0047680965428987,-0.05963578989396068,-0.05963578989396068
2018-02-02,3721.624442185426,3720.728670708265,3727.7991186697423,3689.472826989243,55878.0,2040637800.0,175838.0,-1.146392373846709,14,uptrend_crowded_chase,1.098114066926579,-0.00024069367854723353,-0.0079209358499486,0.2,0.1739130434782608,0.0070540185206642,0.8981140669265789,-0.4554983432108937,0.0103007488780963,-0.019968602538879,0.8155196432668468,1.098114066926579,0,1.0,1.0,1.0,position,1.0,-0.00024069367854723353,-0.00024069367854723353,0.9446072637667643,0.9446072637667643,1.0047680965428987,1.0047680965428987,-0.05987534136795292,-0.05987534136795292
2018-02-05,3736.791607826166,3768.035754235275,3801.160457678015,3732.915753689869,117779.0,4378494940.0,172539.0,-0.3818133107995921,14,uptrend_crowded_chase,2.56706319410322,0.008361222590971515,0.015363539131221,0.6,0.5,-0.0459990490918507,-0.7952905293558243,2.3052896689294524,0.0181114799432142,1.628836719276987,0.514618695562168,2.56706319410322,0,1.0,1.0,1.0,position,1.0,0.008361222590971515,0.008361222590971515,0.9529684863577359,0.9529684863577359,1.0047680965428987,1.0047680965428987,-0.05155379670531879,-0.05155379670531879
2018-02-06,3771.4485202844585,3777.800283634744,3785.29443858101,3756.0203477876,53166.0,1972760250.0,170642.0,-1.1661487003825302,14,uptrend_crowded_chase,0.7,0.0016841707678424205,0.0157424709503279,0.7,0.56,-0.0264288746316765,-1.7132527022967536,-0.4035246393040843,0.0077489778695354,-0.626701112731609,0.7440004200590591,0.7,0,1.0,1.0,1.0,position,1.0,0.0016841707678424205,0.0016841707678424205,0.9546526571255782,0.9546526571255782,1.0047680965428987,1.0047680965428987,-0.049877618118800204,-0.049877618118800204
2018-02-07,3784.130637745253,3762.095033071627,3788.356218309532,3749.0870079939978,70836.0,2638802900.0,169783.0,-0.8741538050329442,14,uptrend_crowded_chase,0.7347159024200207,-0.005823161720113288,0.0116021117871845,0.5,0.3846153846153846,-0.032565032475146,-2.1322863580740616,0.4694318048400415,0.010438122899695,-0.0461579130037854,0.3312525251490322,0.7347159024200207,0,1.0,1.0,1.0,position,1.0,-0.005823161720113288,-0.005823161720113288,0.948829495405465,0.948829495405465,1.0047680965428987,1.0047680965428987,-0.05567314620149799,-0.05567314620149799
2018-02-08,3755.493261519061,3772.841737735121,3782.168345700567,3752.732745000944,51035.0,1896593100.0,168265.0,-1.1930284457415412,14,uptrend_crowded_chase,0.75,0.004619493368240752,0.0148616631466449,0.75,0.5555555555555556,-0.032353587688215,-2.878000855452347,-0.901016120884804,0.0078019707016106,-0.6234818693077555,0.6831521102416204,0.75,0,1.0,1.0,1.0,position,1.0,0.004619493368240752,0.004619493368240752,0.9534489887737058,0.9534489887737058,1.0047680965428987,1.0047680965428987,-0.05107557449899769,-0.05107557449899769
2018-02-09,3774.6516969448458,3791.0213498408993,3815.958394753467,3767.5976220236817,73232.0,2723882390.0,161219.0,-0.7891312052205527,14,uptrend_crowded_chase,2.140889975743693,0.004336732024653554,0.018892180901558,0.95,0.6785714285714286,-0.086799427482445,-5.515472166651992,0.8901499066452434,0.0127566606112136,1.4916300448421416,0.4843538780510643,2.140889975743693,0,1.0,1.0,1.0,position,1.0,0.004336732024653554,0.004336732024653554,0.9577857207983593,0.9577857207983593,1.0047680965428987,1.0047680965428987,-0.046759422304700315,-0.046759422304700315
2018-02-12,3791.72138378807,3839.5362849803137,3845.191361518701,3777.0618309327824,68932.0,2585945490.0,160769.0,-0.8468480406702606,14,uptrend_crowded_chase,2.126844438564688,0.012610341412921767,0.0189755446626727,1.0,0.8620689655172413,-0.070654745784541,-3.341046617434023,0.3360754259911534,0.0177442080316914,1.9176134511382223,0.916995222339664,2.126844438564688,0,1.0,1.0,1.0,position,1.0,0.012610341412921767,0.012610341412921767,0.970396062211281,0.970396062211281,1.0047680965428987,1.0047680965428987,-0.03420892288467492,-0.03420892288467492
2018-02-13,3850.91807658612,3857.932117733205,3869.0997598328186,3832.5536742942622,68574.0,2599971160.0,152956.0,-0.8022368441900266,14,uptrend_crowded_chase,1.2101488557936526,0.0018213945369886383,0.0212112414850482,1.0,0.8666666666666667,-0.1094174963422069,-3.8327293999037426,0.420297711587305,0.0094729726763646,-0.2331014276121747,0.6944230295791397,1.2101488557936526,0,1.0,1.0,1.0,position,1.0,0.0018213945369886383,0.0018213945369886383,0.9722174567482696,0.9722174567482696,1.0047680965428987,1.0047680965428987,-0.03239617172024656,-0.03239617172024656
2018-02-14,3854.273550783882,3817.072889035114,3859.863093797624,3809.129619531879,45207.0,1700907620.0,145893.0,-1.171621534206459,14,uptrend_crowded_chase,1.297744775329413,-0.009651795924345414,0.0146136276410326,0.9,0.8064516129032258,-0.1516476747689097,-4.086656927858836,-2.0911674568917573,0.0132911987118405,0.7954895506588253,0.1565686091519644,1.297744775329413,0,1.0,1.0,1.0,position,1.0,-0.009651795924345414,-0.009651795924345414,0.9625656608239243,0.9625656608239243,1.0047680965428987,1.0047680965428987,-0.04200216533962431,-0.04200216533962431
2018-02-22,3793.0538030610087,3810.959051104169,3821.791940772655,3779.094854823773,59071.0,2200994210.0,149479.0,-0.9284158044936738,14,uptrend_crowded_chase,0.9584724274366836,0.004720536267824753,0.0101030777378776,0.85,0.78125,-0.1183842028602715,-2.459446031064214,-0.1971654502766173,0.0112037640332322,0.2169448548733672,0.7462850349680645,0.9584724274366836,0,1.0,1.0,1.0,position,1.0,0.004720536267824753,0.004720536267824753,0.967286197091749,0.967286197091749,1.0047680965428987,1.0047680965428987,-0.037304030233556884,-0.037304030233556884
2018-02-23,3804.7356998811374,3888.035445017405,3890.175636514821,3801.613833353366,103132.0,3908981660.0,161151.0,-0.4463320925018271,14,uptrend_crowded_chase,4.034196302465519,0.021893700826280765,0.0255904903254045,1.0,0.9393939393939394,-0.0004218754909484,-0.359291526984634,2.407476789120557,0.0227780338975429,3.660915815810482,0.9758339213857912,4.034196302465519,0,1.0,1.0,1.0,position,1.0,0.021893700826280765,0.021893700826280765,0.9891798979180297,0.9891798979180297,1.0047680965428987,1.0047680965428987,-0.01551422530084623,-0.01551422530084623
2018-02-26,3899.275073131264,3902.533092842225,3917.721867346367,3884.193780644021,65765.0,2533973780.0,158010.0,-0.8765705402426657,14,uptrend_crowded_chase,1.0,0.000835544979478626,0.0164074000572269,1.0,0.9705882352941176,-0.0173102299261831,-0.2571332574705518,-0.1465831999809509,0.0085913651222692,-0.6837940396749902,0.5469835592175516,1.0,0,1.0,1.0,1.0,position,1.0,0.000835544979478626,0.000835544979478626,0.9900154428975084,0.9900154428975084,1.0047680965428987,1.0047680965428987,-0.014682645374738401,-0.014682645374738401
2018-02-27,3904.999253117286,3883.083794495962,3906.912386859928,3865.876712672208,50330.0,1920430900.0,160464.0,-1.1594682975575838,14,uptrend_crowded_chase,0.9,-0.005612154369512181,0.0065194710521592,0.9,0.8571428571428571,0.0479193200123084,-0.0436353642796999,-1.8104193993373452,0.0105678054761232,-0.0726575662963713,0.4193200712394586,0.9,0,1.0,1.0,1.0,position,1.0,-0.005612154369512181,-0.005612154369512181,0.9844032885279962,0.9844032885279962,1.0047680965428987,1.0047680965428987,-0.020268167435820827,-0.020268167435820827
2018-02-28,3878.377164374183,3882.1817859629127,3892.839514325407,3867.922410677567,44109.0,1681237820.0,158010.0,-1.275994478899778,14,uptrend_crowded_chase,0.85,0.0009809828769821833,0.0170572841600249,0.85,0.8333333333333334,0.0797848458528207,-0.3509818198348777,-2.6386536256096393,0.0064183248033192,-1.4468411485067627,0.5722725837993577,0.85,0,1.0,1.0,1.0,position,1.0,0.0009809828769821833,0.0009809828769821833,0.9853842714049784,0.9853842714049784,1.0047680965428987,1.0047680965428987,-0.019291839783343145,-0.019291839783343145
2018-03-01,3883.711367032188,3867.758684497748,3904.046534028008,3866.386080421177,71838.0,2771190020.0,159422.0,-0.7971411904356772,14,uptrend_crowded_chase,1.1311182651207483,-0.004107587054449464,0.0149042885614638,0.8,0.7837837837837838,0.0643988596617077,0.065895546291406,0.5304454376586846,0.0097370225701454,-0.329726345971099,0.0364468280414443,1.1311182651207483,0,1.0,1.0,1.0,position,1.0,-0.004107587054449464,-0.004107587054449464,0.981276684350529,0.981276684350529,1.0047680965428987,1.0047680965428987,-0.023379934407945946,-0.023379934407945946
2018-03-02,3861.91251802169,3884.721416283507,3898.9857389612566,3858.512022817026,81612.0,3151227030.0,159855.0,-0.6722908443595274,14,uptrend_crowded_chase,1.8557662798421375,0.005906114691976773,-0.000852365874942,0.9,0.868421052631579,-0.0080746592998615,0.3437887568769985,1.2239550459302782,0.0104186920520421,-0.1512736431212964,0.6475657775797593,1.8557662798421375,0,1.0,1.0,1.0,position,1.0,0.005906114691976773,0.005906114691976773,0.9871827990425057,0.9871827990425057,1.0047680965428987,1.0047680965428987,-0.01750184700419788,-0.01750184700419788
2018-03-05,3848.174812018086,3804.170400582856,3850.417973558168,3803.493995810729,100584.0,3787977980.0,153726.0,-0.4241785976502792,14,uptrend_crowded_chase,1.7680870505453292,-0.0114351383668438,-0.0252048323279511,0.5,0.6410256410256411,-0.0274865252222475,-1.8081534435454747,1.6860070943506844,0.0123348779908096,0.8501670067399738,0.0144149069323963,1.7680870505453292,0,1.0,1.0,1.0,position,1.0,-0.0114351383668438,-0.0114351383668438,0.9757476606756619,0.9757476606756619,1.0047680965428987,1.0047680965428987,-0.028882720268574746,-0.028882720268574746
2018-03-06,3782.893705147951,3818.6230168875736,3830.374111235309,3766.784657731756,87723.0,3275922000.0,148630.0,-0.5272758734695112,14,uptrend_crowded_chase,2.424417376080716,0.009444968461841865,-0.0166004085978669,0.6,0.7,-0.0766096221850478,-2.352355328807884,0.7456438955497261,0.0166524564541547,2.9031908566117055,0.8152037216819472,2.424417376080716,0,1.0,1.0,1.0,position,1.0,0.009444968461841865,0.009444968461841865,0.9851926291375038,0.9851926291375038,1.0047680965428987,1.0047680965428987,-0.01948257261824704,-0.01948257261824704
2018-03-07,3822.5093132643465,3795.823790471708,3833.713396538064,3791.049534183175,56192.0,2093563320.0,148715.0,-0.9732573246094368,14,uptrend_crowded_chase,0.4637642265165738,-0.00698115311322802,-0.0222447067789188,0.4,0.4878048780487805,-0.0606265995413188,-2.3303791756077703,-0.4891940210263773,0.0112396846402574,0.1275284530331475,0.1119039867703332,0.4637642265165738,0,1.0,1.0,1.0,position,1.0,-0.00698115311322802,-0.00698115311322802,0.9782114760242757,0.9782114760242757,1.0047680965428987,1.0047680965428987,-0.026430596881007906,-0.026430596881007906
2018-03-08,3800.070089682476,3800.7331932056254,3820.84313037138,3795.998153676139,45854.0,1711431860.0,146533.0,-1.1617882231630303,14,uptrend_crowded_chase,0.4,0.00017449770859484585,-0.0173292846735153,0.4,0.5952380952380952,-0.0843041153349393,-2.898537095907993,-1.225954069010198,0.0065368904977743,-2.258238826815941,0.1905833757692162,0.4,0,1.0,1.0,1.0,position,1.0,0.00017449770859484585,0.00017449770859484585,0.9783859737328706,0.9783859737328706,1.0047680965428987,1.0047680965428987,-0.026256927245999262,-0.026256927245999262
2018-03-09,3805.665076765609,3804.119161762399,3818.5927103228137,3767.492896454628,79281.0,2970498680.0,146641.0,-0.6149889194660324,14,uptrend_crowded_chase,1.102928028921525,-0.0004062141497022151,-0.0207485288863312,0.4,0.627906976744186,-0.0862797314111194,-2.870217196975645,0.3465985107802891,0.0134327584639887,1.059257547062761,0.7167592704398136,1.102928028921525,0,1.0,1.0,1.0,position,1.0,-0.0004062141497022151,-0.0004062141497022151,0.9779797595831684,0.9779797595831684,1.0047680965428987,1.0047680965428987,-0.026661213718768284,-0.026661213718768284
2018-03-12,3785.112506247303,3729.9400695264335,3788.41753216078,3721.080826957893,100747.0,3697261570.0,152460.0,-0.4142898428516073,14,uptrend_crowded_chase,1.941105824657693,-0.01457616824593924,-0.0195128827680929,0.0,0.1136363636363636,-0.0082695303810318,-0.5447931394537272,1.1580324659945993,0.0180530260400233,2.724179183320787,0.131566320951515,1.941105824657693,0,1.0,1.0,1.0,position,1.0,-0.01457616824593924,-0.01457616824593924,0.9634035913372292,0.9634035913372292,1.0047680965428987,1.0047680965428987,-0.04116821120016867,-0.04116821120016867
2018-03-13,3740.021079782394,3741.036867057352,3750.533746288994,3730.818627129966,41178.0,1515575020.0,151870.0,-1.305120758587626,14,uptrend_crowded_chase,0.05,0.00027159934484041954,-0.0203178343311457,0.05,0.1333333333333333,0.021564895581374,-0.1498249746348951,-1.418300503278027,0.0052699612058449,-1.9190882473900508,0.5182946065384045,0.05,0,1.0,1.0,1.0,position,1.0,0.00027159934484041954,0.00027159934484041954,0.9636751906820695,0.9636751906820695,1.0047680965428987,1.0047680965428987,-0.040897900721785785,-0.040897900721785785
2018-03-14,3743.356317142293,3765.324877726372,3767.870304031725,3737.458169116194,48395.0,1786568680.0,151300.0,-1.1398681181932584,14,uptrend_crowded_chase,0.15,0.005868680062188171,-0.0080348600011134,0.15,0.3043478260869565,0.0172328981722209,-0.1271134697455937,-1.0402153489240735,0.0080768953285898,-0.5384082805669198,0.9163022815588968,0.15,0,1.0,1.0,1.0,position,1.0,0.005868680062188171,0.005868680062188171,0.9695438707442577,0.9695438707442577,1.0047680965428987,1.0047680965428987,-0.035057070302925375,-0.035057070302925375
2018-03-15,3769.3018808094025,3761.3771191190535,3777.9185312906698,3744.892988277798,54588.0,2046421710.0,151655.0,-1.0217941258713186,14,uptrend_crowded_chase,0.1161138739624919,-0.002102448129903371,-0.0103548636765471,0.1,0.2553191489361702,0.0343575451836866,0.0161138739624919,-0.7582943028722152,0.0087801733160451,-0.5160855191954864,0.4991327723159872,0.1161138739624919,0,1.0,1.0,1.0,position,1.0,-0.002102448129903371,-0.002102448129903371,0.9674414226143544,0.9674414226143544,1.0047680965428987,1.0047680965428987,-0.03714954132896342,-0.03714954132896342
2018-03-16,3757.39440608373,3743.001116949208,3760.0509997102295,3734.7707169414016,49380.0,1812690130.0,151305.0,-1.119752183257875,14,uptrend_crowded_chase,0.1,-0.003830656986984639,-0.0160662803172747,0.1,0.1458333333333333,0.0313102442449988,-0.0463531376387017,-0.6834429322566106,0.0067540142198602,-1.0264143131593826,0.3255659789515942,0.1,0,1.0,1.0,1.0,position,1.0,-0.003830656986984639,-0.003830656986984639,0.9636107656273697,0.9636107656273697,1.0047680965428987,1.0047680965428987,-0.040962020049341574,-0.040962020049341574
2018-03-19,3730.50576189467,3586.635694504276,3731.6180062519866,3579.8585148441,205258.0,7406374000.0,162490.0,0.2336512630157655,14,uptrend_crowded_chase,9.176051114189452,-0.03856583438630694,-0.0384200207914738,0.0,0.0,0.0637141948545565,4.092843806077501,3.6419007397203695,0.0423124912408652,6.524513876503532,0.0446573693500414,9.176051114189452,0,1.0,1.0,1.0,position,1.0,-0.03856583438630694,-0.03856583438630694,0.9250449312410628,0.9250449312410628,1.0047680965428987,1.0047680965428987,-0.07934484143768006,-0.07934484143768006
